outcome,sbt_feature,effect,pvalue,std,label,z
EGFR,protozoa load,0.00017461286980753263,0.9922261997102279,0.017912352926052384,,0.009743167953698053
EGFR,microbial load,-0.0015234798509792514,0.9245219465350042,0.01607242449128682,,-0.09473924325881841
TP53,IGH Shannon,-0.017575751615651936,0.48243117327778484,0.02500328637164104,,-0.7023977095955249
TP53,IG κ Shannon,-0.05605994802778877,0.018417561585831195,0.023703098365104366,*,-2.3571146094339754
TP53,IG λ Shannon,-0.04948255255447299,0.038978671580828246,0.023904447622565585,*,-2.0644119798420197
TP53,TCR α Shannon,-0.10494620225409704,4.2904563028256946e-05,0.02541753711367132,***,-4.09125468672726
TP53,IG κ and λ richness,-0.01535496429343432,0.5521505788207777,0.025808622924727728,,-0.5945406253241149
TP53,BCR richness,-0.020086231638185917,0.44217824071994505,0.026114862772060224,,-0.7685201221632878
TP53,IGH richness,-0.017659260746963307,0.49530202883991414,0.025877617654829203,,-0.6819002476073527
TP53,IG κ richness,-0.01843368899179474,0.47475979678991853,0.025770139795708056,,-0.714756050126035
TP53,IG λ richness,-0.0012075000377834173,0.9625745201977328,0.025720333558237322,,-0.04692309627869788
TP53,TCR richness,-0.07788896606498824,0.0027641353727473005,0.025892039969526773,**,-2.9928190993367445
TP53,TCR α richness,-0.07630415269634623,0.0031452115865507322,0.025708829126812865,**,-2.9531773993287334
TP53,IG κ and λ infiltration,0.04336395926364296,0.09265018463491557,0.025736842007787104,,1.6815806538857496
TP53,BCR infiltration,0.036901584142230964,0.15798884025438253,0.026096463883283075,,1.4118679703852308
TP53,IGH infiltration,0.013507595662855637,0.5970811037257838,0.025536584639181757,,0.5286026757611269
TP53,IG κ infiltration,0.04192282032070767,0.10452094978192746,0.025777060583525992,,1.6233203113974395
TP53,IG λ infiltration,0.05505718268869709,0.029978735976697816,0.025293123755376637,*,2.170371210191684
TP53,T cell infiltration,0.02067981409957636,0.41917884388773274,0.025576925658954912,,0.8078466890518589
TP53,T cell α infiltration,0.020103075109587643,0.43197227925726056,0.025560968029341456,,0.7858211410265996
TP53,viral load,0.008320783244583062,0.714416488837323,0.022725400402840493,,0.36593110022100456
TP53,fungal load,0.03403739662502474,0.16584491546274144,0.024526795118773093,,1.385679091314808
TP53,protozoa load,0.05044103252358714,0.0491794650247943,0.025578985975744876,*,1.9670324918780064
TP53,microbial load,0.02269727055096054,0.32464151200244296,0.02302039121748336,,0.984964493622156
KRAS,IGH Shannon,-0.02303399140347882,0.3149742306434931,0.022899361750045654,,-1.0048393124853174
KRAS,IG κ Shannon,-0.006416565983696797,0.769066080421743,0.021842823930700774,,-0.2935967226441519
KRAS,IG λ Shannon,0.010584904765853482,0.6305730767618785,0.021995743234758267,,0.4809203952609536
KRAS,TCR α Shannon,0.022502416607017944,0.342327149217423,0.023674120506821182,,0.9495771584551774
KRAS,IG κ and λ richness,0.002475545243213313,0.916705049460574,0.023657849359301986,,0.1045850859817091
KRAS,BCR richness,0.0006927621576364451,0.9769308632184908,0.023944664834884295,,0.028916904750311702
KRAS,IGH richness,-0.015556054651152758,0.5121361929321333,0.02371358953113237,,-0.6555150607024581
KRAS,IG κ richness,-0.0038968681715324735,0.8690599733361037,0.02362600762287711,,-0.16485263585296095
KRAS,IG λ richness,0.011264180000256386,0.6328346305313586,0.02356311606626389,,0.4777408992488871
KRAS,TCR richness,-0.011138032284844512,0.6419691446988959,0.023940484466321108,,-0.4649473726400628
KRAS,TCR α richness,-0.01147469071149993,0.6294254548050828,0.023764905184603384,,-0.4825356849686939
KRAS,IG κ and λ infiltration,0.005445451327559284,0.8180023365039454,0.02365121915369311,,0.2301150937142642
KRAS,BCR infiltration,0.0028712425265229845,0.9046716429269794,0.023962053671805168,,0.11976205289583244
KRAS,IGH infiltration,-0.004905168462787789,0.8340913312398942,0.02340590233237885,,-0.20945721601764755
KRAS,IG κ infiltration,-0.002250366122121294,0.9243428026652512,0.02368455340356423,,-0.09496477908740521
KRAS,IG λ infiltration,0.017025309929383295,0.46487458815610583,0.023277033855213167,,0.7308437648205531
KRAS,T cell infiltration,-0.029574070057393542,0.2071718885337696,0.023414550384918582,,-1.2613802277435653
KRAS,T cell α infiltration,-0.03034386260433939,0.1952769812121333,0.023397017164499535,,-1.2951253791415898
KRAS,viral load,-0.022499028702616605,0.27997721782329327,0.020802072742851327,,-1.0803705204880887
KRAS,fungal load,-0.026509528569913572,0.23902750375034754,0.022487271860750856,,-1.177421020917473
KRAS,protozoa load,-0.013566116116244045,0.5644243729923437,0.02352461766118576,,-0.576282317269449
KRAS,microbial load,-0.030352829820975345,0.1503630622330755,0.02107068447685638,,-1.4382502497008491
Sex,IGH Shannon,0.0024879785696800966,0.9200312133883561,0.024769171456922427,,0.1003944026085044
Sex,IG κ Shannon,0.03813696121422922,0.10587112031602415,0.0235406710146662,,1.6170331736387125
Sex,IG λ Shannon,0.010985005033365013,0.644157975801958,0.02376772808248369,,0.4618931091621211
Sex,TCR α Shannon,0.010305715479220089,0.6874477401846291,0.025600341649924956,,0.40232108350322393
Sex,IG κ and λ richness,0.005262204195130012,0.836988879486153,0.02556243530202496,,0.20574656951225634
Sex,BCR richness,0.0015287271116774899,0.9529082434525813,0.025873106838933173,,0.059055072058423336
Sex,IGH richness,-0.01303800367565917,0.611165076556198,0.025628009917819883,,-0.508411090645792
Sex,IG κ richness,0.008252567249519857,0.7466146863818295,0.025526825329573184,,0.32310636979784674
Sex,IG λ richness,-0.0023171589457890406,0.9275396819468391,0.02546666708227233,,-0.09094073560490071
Sex,TCR richness,-0.00015111403047096163,0.9953425482804432,0.025874419360215676,,-0.00583728323362588
Sex,TCR α richness,-0.0020705796394147463,0.9357816540450894,0.025684926605513726,,-0.0805728556598707
Sex,IG κ and λ infiltration,-0.029645522652108396,0.24598303277593633,0.025522088742323906,,-1.160161563693205
Sex,BCR infiltration,-0.034615716727715164,0.18107489996906428,0.0258446942536671,,-1.3374527369598417
Sex,IGH infiltration,-0.03467425027942712,0.17019702471555284,0.02524321223562742,,-1.3715710067004492
Sex,IG κ infiltration,-0.024654944255620714,0.3353787872980887,0.025567906511982035,,-0.9633362896956124
Sex,IG λ infiltration,-0.030070847220139883,0.23201581973406896,0.025128620186035695,,-1.195182281353331
Sex,T cell infiltration,-0.029063019763173114,0.2513710714870585,0.02530754456738842,,-1.1470255256235973
Sex,T cell α infiltration,-0.03016814777981874,0.2334606540019369,0.0252881324776219,,-1.191491595688334
Sex,viral load,0.008997424958750524,0.6894271556800773,0.022500814163626176,,0.39963258082844466
Sex,fungal load,0.022014622382703717,0.36565918210912396,0.024312622275299324,,0.9046342540953385
Sex,protozoa load,0.005330428491389472,0.8340382055512792,0.025426845312574758,,0.20952527639634813
Sex,microbial load,0.002574465333687402,0.9102071251786331,0.022815981508400977,,0.11277728777369761
Age,IGH Shannon,-0.014477576166319079,0.7748953988962127,0.050595577616943936,,-0.28597744217398824
Age,IG κ Shannon,-0.05922712155248286,0.22963850628617408,0.04923842716786845,,-1.2012905721114422
Age,IG λ Shannon,-0.04296874684128346,0.378904403963895,0.048786359627079307,,-0.8799167612461366
Age,TCR α Shannon,0.060584880421955076,0.24929664873923352,0.05252281030882438,,1.1520594400342832
Age,IG κ and λ richness,-0.027708916910802028,0.5991583732121475,0.05268150308534158,,-0.5256112001882238
Age,BCR richness,-0.02645746576831018,0.6204109219876308,0.053384890860990714,,-0.49526804826219517
Age,IGH richness,-0.02285107171186769,0.6625173242765134,0.05232448184885923,,-0.43644027352168385
Age,IG κ richness,-0.018979567997770563,0.7210241759754636,0.05311853108601534,,-0.3570903399787376
Age,IG λ richness,-0.040942490712526786,0.4335651014596843,0.052237058940033304,,-0.7831056025312045
Age,TCR richness,0.07469479392935732,0.16138068362003755,0.053251990749513096,,1.4004430582959928
Age,TCR α richness,0.07128447510627939,0.17804531012062377,0.052849123796408916,,1.3467979656538112
Age,IG κ and λ infiltration,-0.024241377169602184,0.6436522260209407,0.052368584241712986,,-0.4625984414276405
Age,BCR infiltration,-0.022050445136591816,0.678504086684723,0.05316365116656016,,-0.41450529956408777
Age,IGH infiltration,-0.038020503884957535,0.4622203864110841,0.05167216953048683,,-0.7351955867369173
Age,IG κ infiltration,-0.021664151475264612,0.6825034156176593,0.0529290995273559,,-0.40904939049680145
Age,IG λ infiltration,-0.03206121647902419,0.5354496511562503,0.05169762698317431,,-0.6197086023125985
Age,T cell infiltration,0.018070475845032626,0.7291702637263945,0.0521609103509157,,0.34622947687529115
Age,T cell α infiltration,0.02119551567812598,0.684526376027209,0.052135357579582056,,0.4062942959230584
Age,viral load,-0.12314403323996534,0.007101870287001007,0.04554204628498372,**,-2.6920293134131645
Age,fungal load,0.03777453430335048,0.44625936812198364,0.04955266799660461,,0.7616660076041756
Age,protozoa load,-0.003262628239724067,0.9497661284885242,0.0517595358023099,,-0.06300047197393863
Age,microbial load,-0.10444229636013531,0.024568071738184788,0.046306917748986785,*,-2.2481273313167436
Leukocyte Fraction,IGH Shannon,0.06958771333986798,0.008944630408246175,0.0265118120886199,**,2.6141631836005916
Leukocyte Fraction,IG κ Shannon,0.029176943982559725,0.2478320356588298,0.025217167487513827,,1.155631211898879
Leukocyte Fraction,IG λ Shannon,0.045646954940223666,0.07260176636564888,0.025369977547877932,,1.795326053639414
Leukocyte Fraction,TCR α Shannon,0.10493380739580661,0.00012069080985127763,0.027070687295307563,***,3.8447186924379246
Leukocyte Fraction,IG κ and λ richness,0.06605322240669258,0.015651799740475647,0.027232768830115956,*,2.416935281380966
Leukocyte Fraction,BCR richness,0.073268434061298,0.008053653545109844,0.027535890780859048,**,2.649812153542018
Leukocyte Fraction,IGH richness,0.07600986441360667,0.005751267517355434,0.02740089387113705,**,2.761635335772018
Leukocyte Fraction,IG κ richness,0.06325054887072357,0.020468352038958103,0.027201008626789085,*,2.3176499710465963
Leukocyte Fraction,IG λ richness,0.07073251419079779,0.009417648155262292,0.027132482558105617,**,2.5965088427815464
Leukocyte Fraction,TCR richness,0.07785225568601482,0.004928767577234488,0.02756181800229779,**,2.8116527897553065
Leukocyte Fraction,TCR α richness,0.07413746471271346,0.007008151162180338,0.027376975265302098,**,2.6964566841974587
Leukocyte Fraction,IG κ and λ infiltration,0.07317740663319136,0.007436316835278419,0.027223955350613498,**,2.6766459561931386
Leukocyte Fraction,BCR infiltration,0.07969815123394952,0.004002753937228498,0.02756000195302566,**,2.8779446260843855
Leukocyte Fraction,IGH infiltration,0.0730274681835277,0.007215546362116888,0.027065455816817744,**,2.6867290215441946
Leukocyte Fraction,IG κ infiltration,0.07285335007541066,0.007767580671159797,0.02725352851763312,**,2.662008977644259
Leukocyte Fraction,IG λ infiltration,0.06916719290969348,0.010277058148083681,0.026845838228640045,*,2.5663651344459733
Leukocyte Fraction,T cell infiltration,0.006919564040581541,0.7986665246511868,0.027112832097656168,,0.2550732496127665
Leukocyte Fraction,T cell α infiltration,0.004201168632250354,0.8768467409219987,0.02709561831204568,,0.15496775123078155
Leukocyte Fraction,viral load,0.08106294585117771,0.0007700738220787299,0.02394878403884067,***,3.3633331081301456
Leukocyte Fraction,fungal load,-0.03795007049601147,0.14523233674977798,0.026012217934720337,,-1.4565800543403664
Leukocyte Fraction,protozoa load,-0.06774956473998515,0.013234481829371135,0.02724628153752459,*,-2.477396415713121
Leukocyte Fraction,microbial load,0.05519734020341939,0.02421623347221908,0.02441518420131451,*,2.253681159242221
Stromal Fraction,IGH Shannon,-0.05518504628339281,0.10514789070160926,0.03399076153439505,,-1.6203929622784863
Stromal Fraction,IG κ Shannon,-0.03078073807386467,0.3464641863968043,0.032661471894014964,,-0.9414697455508331
Stromal Fraction,IG λ Shannon,-0.041822339075734474,0.20265554217922963,0.032781107258425514,,-1.274022218132496
Stromal Fraction,TCR α Shannon,0.07421054104902439,0.03920723093276285,0.03588875498411667,*,2.0620053047598113
Stromal Fraction,IG κ and λ richness,-0.02751551250903078,0.4377331747539841,0.03542663038196056,,-0.7760267785913597
Stromal Fraction,BCR richness,-0.02622910313369155,0.4647980452003263,0.03585329906904982,,-0.7309690704195091
Stromal Fraction,IGH richness,-0.02869100571062179,0.417696810766498,0.03537122020665102,,-0.8104235091743925
Stromal Fraction,IG κ richness,-0.026005100565103578,0.46274846972018013,0.03538438215976086,,-0.7343286351802615
Stromal Fraction,IG λ richness,-0.02863140409601823,0.4152459380264555,0.03511246961110571,,-0.8146967083058957
Stromal Fraction,TCR richness,-0.020465348797168534,0.5675316675508002,0.0357726355480958,,-0.5716905059335539
Stromal Fraction,TCR α richness,-0.018057133822350833,0.6110628187725897,0.035482793467584164,,-0.5085569388327339
Stromal Fraction,IG κ and λ infiltration,-0.008257095597410963,0.814726746117314,0.03521683307864071,,-0.23433264265626358
Stromal Fraction,BCR infiltration,-0.005085825211389405,0.8867465602702044,0.03569009176708771,,-0.14242215921852602
Stromal Fraction,IGH infiltration,0.004010025122196951,0.908339744483218,0.03481071113035847,,0.11513294841839136
Stromal Fraction,IG κ infiltration,-0.010490748082854558,0.766295151364333,0.03527523751271092,,-0.2972244566956961
Stromal Fraction,IG λ infiltration,-0.009058354276234661,0.7941212267433715,0.03469153270792783,,-0.2609627585309045
Stromal Fraction,T cell infiltration,-0.0944773821050468,0.006665650983629631,0.03466748749707877,**,-2.7131023770160145
Stromal Fraction,T cell α infiltration,-0.09470421641071317,0.006473640414869631,0.0346263144859438,**,-2.7227736027361855
Stromal Fraction,viral load,0.03264007817984797,0.2895865218425944,0.03078590123025199,,1.0590291116708863
Stromal Fraction,fungal load,-0.031750287611437694,0.3488894162099231,0.033860325900687924,,-0.9367456346342682
Stromal Fraction,protozoa load,-0.09379968377294944,0.00789325935292454,0.03515653562956135,**,-2.6566018939859677
Stromal Fraction,microbial load,0.011219727578914186,0.7202902139351269,0.03131497056733815,,0.35807095569723457
Intratumor Heterogeneity,IGH Shannon,-0.0024925403291313902,0.9586193135777585,0.048012863607916276,,-0.051886271147518946
Intratumor Heterogeneity,IG κ Shannon,-0.013003433258075611,0.777760048288289,0.046045864820654134,,-0.2822392705047473
Intratumor Heterogeneity,IG λ Shannon,-0.07972742734581355,0.08444161891206124,0.04610807198891079,,-1.7254765909075902
Intratumor Heterogeneity,TCR α Shannon,-0.01349548680951048,0.7905306791117312,0.05077820950657884,,-0.26562156041854257
Intratumor Heterogeneity,IG κ and λ richness,-0.005546835367519685,0.9115953255503486,0.04993260629871681,,-0.11102650899055017
Intratumor Heterogeneity,BCR richness,-0.008091295431403661,0.8728477655206315,0.05052960257375411,,-0.16004228418989377
Intratumor Heterogeneity,IGH richness,0.005334119397562313,0.9148447319978585,0.04985745858403943,,0.10692972404397412
Intratumor Heterogeneity,IG κ richness,-0.00558295271906906,0.9109103092399644,0.04986969662023726,,-0.11189039905941596
Intratumor Heterogeneity,IG λ richness,-0.0035307724242263083,0.9431590103040997,0.04949343924857507,,-0.07129998106073737
Intratumor Heterogeneity,TCR richness,-0.02067193962470438,0.6818603625599777,0.0503970962985994,,-0.40992582209867756
Intratumor Heterogeneity,TCR α richness,-0.017052777143693656,0.733152329015857,0.04998788705775989,,-0.3409352476384025
Intratumor Heterogeneity,IG κ and λ infiltration,0.028566977547704514,0.5648568334718549,0.0495910316091383,,0.5756425217248679
Intratumor Heterogeneity,BCR infiltration,0.02702957751982662,0.5909580145057828,0.05025787983040949,,0.5374482611215913
Intratumor Heterogeneity,IGH infiltration,0.022399429057926513,0.6479450872332808,0.04902339436660241,,0.4566187676015381
Intratumor Heterogeneity,IG κ infiltration,0.023109201945501406,0.6420397790556782,0.049681158783788454,,0.46484874287222233
Intratumor Heterogeneity,IG λ infiltration,0.0409820076637938,0.4017655907128109,0.04883263705070457,,0.8384721357501775
Intratumor Heterogeneity,T cell infiltration,-0.011560241209813315,0.8143912469257355,0.049214099473485824,,-0.23476485519912557
Intratumor Heterogeneity,T cell α infiltration,-0.013068906781659367,0.7904659217727261,0.04915759572697811,,-0.2657056369072705
Intratumor Heterogeneity,viral load,0.06665233385530334,0.12446308662681829,0.043307061943827864,,1.5363070688255824
Intratumor Heterogeneity,fungal load,0.027056392498573327,0.5710237518934561,0.0477232548037417,,0.566544410647898
Intratumor Heterogeneity,protozoa load,-0.013063787962158735,0.7935566430716054,0.049891485069883654,,-0.26169493850675446
Intratumor Heterogeneity,microbial load,0.053814616757666765,0.2223993761030849,0.04404558194963765,,1.2201727988967397
TIL Regional Fraction,IGH Shannon,0.13217952666301314,0.009105933761802456,0.050458254782243646,**,2.6080511829699153
TIL Regional Fraction,IG κ Shannon,0.052344851553522094,0.2693892308091807,0.04733425749618892,,1.1044701831694277
TIL Regional Fraction,IG λ Shannon,0.10008407184033524,0.03740999153651596,0.04794350326737208,*,2.0812613419299364
TIL Regional Fraction,TCR α Shannon,0.07407228493610336,0.1587745136316245,0.052474593472059454,,1.4092051559154846
TIL Regional Fraction,IG κ and λ richness,0.1311023527432842,0.011182249446757444,0.05146031657417734,*,2.536951344387574
TIL Regional Fraction,BCR richness,0.14248395870760378,0.006625407946999571,0.05223032965564446,**,2.7151084037715347
TIL Regional Fraction,IGH richness,0.15349952116767424,0.003173824698177891,0.05174220548902965,**,2.950380815611816
TIL Regional Fraction,IG κ richness,0.13018331347666573,0.01177189119791401,0.0514682373863989,*,2.5189094915509176
TIL Regional Fraction,IG λ richness,0.126935395530603,0.014317996253972511,0.05162295915644091,*,2.4491848089371038
TIL Regional Fraction,TCR richness,0.1543871612239345,0.0033865243297719907,0.052401842097974646,**,2.9302839147909356
TIL Regional Fraction,TCR α richness,0.1496351989583898,0.0042825120739581396,0.05211222128325384,**,2.8565658160579357
TIL Regional Fraction,IG κ and λ infiltration,0.14994299619476079,0.0036478029931244524,0.05130296795113708,**,2.9071139427781416
TIL Regional Fraction,BCR infiltration,0.16256411916882824,0.0019365449946661623,0.052129691460810375,**,3.0997951916943642
TIL Regional Fraction,IGH infiltration,0.1534177975298583,0.0030452494688757623,0.05148989701772932,**,2.9631330118712027
TIL Regional Fraction,IG κ infiltration,0.14937116367917389,0.003778786534871814,0.051304229309734675,**,2.8960612370478387
TIL Regional Fraction,IG λ infiltration,0.11690504987624128,0.022371464709517012,0.05100477957645406,*,2.2840011270204434
TIL Regional Fraction,T cell infiltration,0.10905447985699444,0.040167188379120825,0.0529885304071607,*,2.0520254577520953
TIL Regional Fraction,T cell α infiltration,0.10741491721955732,0.04351825681700087,0.053057518809046474,*,2.0187014729526656
TIL Regional Fraction,viral load,0.07008861019972987,0.1357732589311361,0.04689966125325165,,1.4917173494124667
TIL Regional Fraction,fungal load,0.0665818686866537,0.18110776327305836,0.049707996494996236,,1.3373520042513811
TIL Regional Fraction,protozoa load,0.06022720269263792,0.2504087201831015,0.052332132638066596,,1.1493572015017899
TIL Regional Fraction,microbial load,0.08743158608717258,0.06635983699432922,0.04750361150309875,,1.8359852578981042
Proliferation,IGH Shannon,-0.07051786460178898,0.1785650237174355,0.05233752860699237,,-1.3451864721405582
Proliferation,IG κ Shannon,-0.22273871811731535,9.674827749418698e-06,0.04974842162220499,***,-4.424316096754513
Proliferation,IG λ Shannon,-0.1728758433106012,0.0007102275698936488,0.050695787418186415,***,-3.385600269879043
Proliferation,TCR α Shannon,-0.22014251865097798,4.9378135461071024e-05,0.053696377486261444,***,-4.058551070930033
Proliferation,IG κ and λ richness,-0.0969070792707612,0.08030386249459899,0.055279942797395724,,-1.7489257058367231
Proliferation,BCR richness,-0.0925568017507894,0.09467067259976047,0.05526049887467663,,-1.671258282890583
Proliferation,IGH richness,-0.02005827474946658,0.7158741999721372,0.05507249054384817,,-0.3639783183626677
Proliferation,IG κ richness,-0.11359452973044828,0.038995837405745366,0.05486319688119235,*,-2.064230812119676
Proliferation,IG λ richness,-0.05442140949261742,0.32652305241073076,0.0554047433932348,,-0.9811413283168938
Proliferation,TCR richness,-0.16524797670799868,0.0029395062351272715,0.055249368114724015,**,-2.9739942081203186
Proliferation,TCR α richness,-0.16266982650835798,0.0032927470663916252,0.055041583378512976,**,-2.93899846331362
Proliferation,IG κ and λ infiltration,0.0701665940291915,0.20997590533796348,0.05588774692600817,,1.253631695155064
Proliferation,BCR infiltration,0.07581263577429057,0.1748353530448135,0.05578339550282952,,1.356829621872651
Proliferation,IGH infiltration,0.07551585792567092,0.16326419657587368,0.05407334087901114,,1.3941768840590947
Proliferation,IG κ infiltration,0.04637707112269163,0.4063993988514659,0.05580504130934657,,0.8302465542790457
Proliferation,IG λ infiltration,0.0993891015221875,0.07226580496080842,0.05516005415253435,,1.7974399394728668
Proliferation,T cell infiltration,0.01971205471367927,0.7161299155762111,0.05417287218549625,,0.3636358993848916
Proliferation,T cell α infiltration,0.021294120644949864,0.6944118268068185,0.05416472272555538,,0.392874973288601
Proliferation,viral load,-0.025694834072720354,0.5987544781316101,0.048795713629143235,,-0.5261924803682774
Proliferation,fungal load,0.05692013903904779,0.2638263836732684,0.05087414925385725,,1.1173928669793365
Proliferation,protozoa load,0.10103784694300078,0.057764778675059684,0.05310736864508454,,1.897478765989475
Proliferation,microbial load,1.254574089508062e-05,0.9997964168545326,0.049141044255496036,,0.00025515363710204
Wound Healing,IGH Shannon,-0.09517116349939846,0.06878283231850231,0.05216645333872371,,-1.819843557850251
Wound Healing,IG κ Shannon,-0.140678762398026,0.005441124671088861,0.05035524414567724,**,-2.7796874106387532
Wound Healing,IG λ Shannon,-0.12377604740035864,0.015522337545020711,0.05094606824957893,*,-2.419957116035165
Wound Healing,TCR α Shannon,-0.2290796860037542,2.302404028907171e-05,0.053524128465661625,***,-4.233345472183209
Wound Healing,IG κ and λ richness,-0.06642664354960681,0.2303101136444156,0.05529802150594295,,-1.199560400546296
Wound Healing,BCR richness,-0.06075331285492008,0.2723428407016021,0.0552765564980893,,-1.097683217160355
Wound Healing,IGH richness,-0.055849895748201775,0.30984652756531905,0.05493069528196285,,-1.0155441176481812
Wound Healing,IG κ richness,-0.0797803902108774,0.1470041136862742,0.054915217019627156,,-1.450195126619989
Wound Healing,IG λ richness,-0.03033331241737635,0.5840345291408889,0.05536172611949711,,-0.5475010793556806
Wound Healing,TCR richness,-0.1298034614595044,0.019536285965230934,0.05538050777468075,*,-2.3351365981805574
Wound Healing,TCR α richness,-0.1263850248391568,0.0224629130258646,0.055174544028624775,*,-2.2824478504019763
Wound Healing,IG κ and λ infiltration,0.06724945700214119,0.22886792955669083,0.05580963687528463,,1.2032801455754099
Wound Healing,BCR infiltration,0.07703063854498378,0.16733826861218137,0.05569326668809996,,1.380807136612138
Wound Healing,IGH infiltration,0.023548896874681258,0.6635689234099763,0.05409943043739701,,0.43499105062059956
Wound Healing,IG κ infiltration,0.0469303426743522,0.4000923687804101,0.05571789162499992,,0.8414562783370882
Wound Healing,IG λ infiltration,0.09433721721519446,0.087561862706558,0.05509493487130741,,1.7084015346434471
Wound Healing,T cell infiltration,0.05635475015808622,0.2975165435901218,0.054030014666230156,,1.0417738437949258
Wound Healing,T cell α infiltration,0.057983567107829245,0.28369414297927387,0.05401927631847136,,1.0720576412590115
Wound Healing,viral load,-0.007492681346675856,0.8778830745549016,0.04873479769676197,,-0.1536533431614723
Wound Healing,fungal load,0.04961290378311965,0.32942119271375303,0.05081322468358545,,0.9752803946742545
Wound Healing,protozoa load,0.08991224054699826,0.09094722769596854,0.05307103288821307,,1.6904221119159712
Wound Healing,microbial load,0.007336485505803916,0.8812060103441437,0.049064098274317965,,0.14944055803028314
Macrophage Regulation,IGH Shannon,-0.0016364715624127843,0.9587133006087125,0.03159319669726681,,-0.05176831756346339
Macrophage Regulation,IG κ Shannon,0.006475480906612534,0.832776986865909,0.030650490709115172,,0.21114133459016662
Macrophage Regulation,IG λ Shannon,-0.010399431254607497,0.7369527555242935,0.030940852102912742,,-0.33589140923001226
Macrophage Regulation,TCR α Shannon,0.019338293974943403,0.5576168042688748,0.03295330728705475,,0.5863850264941892
Macrophage Regulation,IG κ and λ richness,-0.03782299026354648,0.2576287806214049,0.033368227476273195,,-1.1320134481000408
Macrophage Regulation,BCR richness,-0.035215473611401746,0.2916250437321612,0.0333527864294128,,-1.054563414213657
Macrophage Regulation,IGH richness,-0.03787679439961351,0.2535556055072712,0.03313014705448871,,-1.1417556411501164
Macrophage Regulation,IG κ richness,-0.03340852504171284,0.31444702261269647,0.033172938148654865,,-1.0059346173762764
Macrophage Regulation,IG λ richness,-0.0531990515532966,0.11102084323765798,0.0333144225816243,,-1.5936214676772686
Macrophage Regulation,TCR richness,0.011874169002568838,0.7241027290866551,0.03361790143029337,,0.35298094077752834
Macrophage Regulation,TCR α richness,0.005495157440875066,0.8697311737889132,0.03348725029120253,,0.16399996191957275
Macrophage Regulation,IG κ and λ infiltration,-0.0745329779635195,0.0267694537273924,0.0335368152739545,*,-2.2148632283063456
Macrophage Regulation,BCR infiltration,-0.07277574084380681,0.030330423538306943,0.0334929098319181,*,-2.1657483318155144
Macrophage Regulation,IGH infiltration,-0.05751406036543476,0.07775107259972383,0.03252921872750006,,-1.7638866044227703
Macrophage Regulation,IG κ infiltration,-0.0710279875971043,0.03439050493907441,0.03346973802069399,*,-2.1154630033275525
Macrophage Regulation,IG λ infiltration,-0.07981892260358898,0.016403184352177476,0.03313091895750492,*,-2.399818912471869
Macrophage Regulation,T cell infiltration,-0.014957163614910092,0.6469048755884936,0.03263009033796608,,-0.4580662079134014
Macrophage Regulation,T cell α infiltration,-0.015520993758895388,0.6345037143718107,0.03262540523475896,,-0.4753974462199367
Macrophage Regulation,viral load,-0.05218857077117755,0.0755461422208503,0.029296359324186318,,-1.7771343226397658
Macrophage Regulation,fungal load,-0.053024801919834386,0.08367725929516685,0.030584341465082876,,-1.7297370871782514
